Region,Hour,SOC_data_MWh,SOC_rebuilt_MWh,diff_MWh
RegionC,657,300.0,299.99880586956334,-0.0011941304366587246
RegionC,658,300.0,299.99880586956334,-0.0011941304366587246
RegionC,659,300.0,299.99880586956334,-0.0011941304366587246
RegionC,660,300.0,299.99880586956334,-0.0011941304366587246
RegionC,661,300.0,299.99880586956334,-0.0011941304366587246
RegionC,662,300.0,299.99880586956334,-0.0011941304366587246
RegionC,663,300.0,299.99880586956334,-0.0011941304366587246
RegionC,664,300.0,299.99880586956334,-0.0011941304366587246
RegionC,665,258.4239,258.4227189130416,-0.001181086958411015
RegionC,666,216.8478,216.84663195651984,-0.0011680434801633055
RegionC,667,175.2717,175.2705449999981,-0.001155000001915596
RegionC,668,133.6957,133.69445804347635,-0.0012419565236427843
RegionC,669,92.1196,92.11837108695461,-0.0012289130453950747
RegionC,670,135.5971,135.59587108695462,-0.0012289130453950747
RegionC,671,179.0746,179.0733710869546,-0.0012289130453950747
RegionC,672,236.7811,236.7798710869546,-0.0012289130453950747
RegionC,673,294.4876,294.4863710869546,-0.0012289130453950747
RegionC,674,300.0,299.9987600869546,-0.0012399130454241458
RegionC,675,300.0,299.9987600869546,-0.0012399130454241458
RegionC,676,300.0,299.9987600869546,-0.0012399130454241458
RegionC,677,300.0,299.9987600869546,-0.0012399130454241458
RegionC,678,300.0,299.9987600869546,-0.0012399130454241458
RegionC,679,300.0,299.9987600869546,-0.0012399130454241458
RegionC,680,300.0,299.9987600869546,-0.0012399130454241458
RegionC,681,300.0,299.9987600869546,-0.0012399130454241458
RegionC,682,300.0,299.9987600869546,-0.0012399130454241458
RegionC,683,300.0,299.9987600869546,-0.0012399130454241458
RegionC,684,300.0,299.9987600869546,-0.0012399130454241458
RegionC,685,300.0,299.9987600869546,-0.0012399130454241458
RegionC,686,300.0,299.9987600869546,-0.0012399130454241458
RegionC,687,300.0,299.9987600869546,-0.0012399130454241458
RegionC,688,300.0,299.9987600869546,-0.0012399130454241458
RegionC,689,258.4239,258.4226731304328,-0.0012268695671764362
RegionC,690,216.8478,216.84658617391108,-0.0012138260889287267
RegionC,691,175.2717,175.27049921738933,-0.001200782610681017
RegionC,692,133.6957,133.69441226086758,-0.0012877391324082055
RegionC,693,92.1196,92.11832530434584,-0.001274695654160496
RegionC,694,135.5971,135.59582530434585,-0.001274695654160496
RegionC,695,179.0746,179.07332530434584,-0.001274695654160496
RegionC,696,236.7811,236.77982530434585,-0.001274695654160496
RegionC,697,294.4876,294.4863253043458,-0.001274695654160496
RegionC,698,300.0,299.9987143043458,-0.001285695654189567
RegionC,699,300.0,299.9987143043458,-0.001285695654189567
RegionC,700,300.0,299.9987143043458,-0.001285695654189567
RegionC,701,300.0,299.9987143043458,-0.001285695654189567
RegionC,702,300.0,299.9987143043458,-0.001285695654189567
RegionC,703,300.0,299.9987143043458,-0.001285695654189567
RegionC,704,300.0,299.9987143043458,-0.001285695654189567
RegionC,705,300.0,299.9987143043458,-0.001285695654189567
RegionC,706,300.0,299.9987143043458,-0.001285695654189567
RegionC,707,300.0,299.9987143043458,-0.001285695654189567
RegionC,708,300.0,299.9987143043458,-0.001285695654189567
RegionC,709,300.0,299.9987143043458,-0.001285695654189567
RegionC,710,300.0,299.9987143043458,-0.001285695654189567
RegionC,711,300.0,299.9987143043458,-0.001285695654189567
RegionC,712,300.0,299.9987143043458,-0.001285695654189567
RegionC,713,258.4239,258.42262734782406,-0.0012726521759418574
RegionC,714,216.8478,216.8465403913023,-0.0012596086976941478
RegionC,715,175.2717,175.27045343478056,-0.0012465652194464383
RegionC,716,133.6957,133.69436647825881,-0.0013335217411736267
RegionC,717,92.1196,92.11827952173708,-0.001320478262925917
RegionC,718,135.5971,135.5957795217371,-0.001320478262925917
RegionC,719,179.0746,179.07327952173708,-0.001320478262925917
RegionC,720,236.7811,236.77977952173708,-0.001320478262925917
RegionC,721,294.4876,294.48627952173706,-0.001320478262925917
RegionC,722,300.0,299.99866852173705,-0.0013314782629549882
RegionC,723,300.0,299.99866852173705,-0.0013314782629549882
RegionC,724,300.0,299.99866852173705,-0.0013314782629549882
RegionC,725,300.0,299.99866852173705,-0.0013314782629549882
RegionC,726,300.0,299.99866852173705,-0.0013314782629549882
RegionC,727,300.0,299.99866852173705,-0.0013314782629549882
RegionC,728,300.0,299.99866852173705,-0.0013314782629549882
RegionC,729,300.0,299.99866852173705,-0.0013314782629549882
RegionC,730,300.0,299.99866852173705,-0.0013314782629549882
RegionC,731,300.0,299.99866852173705,-0.0013314782629549882
RegionC,732,300.0,299.99866852173705,-0.0013314782629549882
RegionC,733,300.0,299.99866852173705,-0.0013314782629549882
RegionC,734,300.0,299.99866852173705,-0.0013314782629549882
RegionC,735,300.0,299.99866852173705,-0.0013314782629549882
RegionC,736,300.0,299.99866852173705,-0.0013314782629549882
RegionC,737,258.4239,258.4225815652153,-0.0013184347847072786
RegionC,738,216.8478,216.84649460869355,-0.001305391306459569
RegionC,739,175.2717,175.2704076521718,-0.0012923478282118595
RegionC,740,133.6957,133.69432069565005,-0.0013793043499390478
RegionC,741,92.1196,92.11823373912831,-0.0013662608716913383
RegionC,742,135.5971,135.59573373912832,-0.0013662608716913383
RegionC,743,179.0746,179.0732337391283,-0.0013662608716913383
RegionC,744,236.7811,236.77973373912832,-0.0013662608716913383
RegionC,745,294.4876,294.4862337391283,-0.0013662608716913383
RegionC,746,300.0,299.9986227391283,-0.0013772608717204093
RegionC,747,300.0,299.9986227391283,-0.0013772608717204093
RegionC,748,300.0,299.9986227391283,-0.0013772608717204093
RegionC,749,300.0,299.9986227391283,-0.0013772608717204093
RegionC,750,300.0,299.9986227391283,-0.0013772608717204093
RegionC,751,300.0,299.9986227391283,-0.0013772608717204093
RegionC,752,300.0,299.9986227391283,-0.0013772608717204093
RegionC,753,300.0,299.9986227391283,-0.0013772608717204093
RegionC,754,300.0,299.9986227391283,-0.0013772608717204093
RegionC,755,300.0,299.9986227391283,-0.0013772608717204093
RegionC,756,300.0,299.9986227391283,-0.0013772608717204093
RegionC,757,300.0,299.9986227391283,-0.0013772608717204093
RegionC,758,300.0,299.9986227391283,-0.0013772608717204093
RegionC,759,300.0,299.9986227391283,-0.0013772608717204093
RegionC,760,300.0,299.9986227391283,-0.0013772608717204093
RegionC,761,258.4239,258.42253578260653,-0.0013642173934726998
RegionC,762,216.8478,216.84644882608478,-0.0013511739152249902
RegionC,763,175.2717,175.27036186956303,-0.0013381304369772806
RegionC,764,133.6957,133.69427491304128,-0.001425086958704469
RegionC,765,92.1196,92.11818795651955,-0.0014120434804567594
RegionC,766,135.5971,135.59568795651955,-0.0014120434804567594
RegionC,767,179.0746,179.07318795651955,-0.0014120434804567594
RegionC,768,236.7811,236.77968795651955,-0.0014120434804567594
RegionC,769,294.4876,294.48618795651953,-0.0014120434804567594
RegionC,770,300.0,299.9985769565195,-0.0014230434804858305
RegionC,771,300.0,299.9985769565195,-0.0014230434804858305
RegionC,772,300.0,299.9985769565195,-0.0014230434804858305
RegionC,773,300.0,299.9985769565195,-0.0014230434804858305
RegionC,774,300.0,299.9985769565195,-0.0014230434804858305
RegionC,775,300.0,299.9985769565195,-0.0014230434804858305
RegionC,776,300.0,299.9985769565195,-0.0014230434804858305
RegionC,777,300.0,299.9985769565195,-0.0014230434804858305
RegionC,778,300.0,299.9985769565195,-0.0014230434804858305
RegionC,779,300.0,299.9985769565195,-0.0014230434804858305
RegionC,780,300.0,299.9985769565195,-0.0014230434804858305
RegionC,781,300.0,299.9985769565195,-0.0014230434804858305
RegionC,782,300.0,299.9985769565195,-0.0014230434804858305
RegionC,783,300.0,299.9985769565195,-0.0014230434804858305
RegionC,784,300.0,299.9985769565195,-0.0014230434804858305
RegionC,785,258.4239,258.42248999999777,-0.001410000002238121
RegionC,786,216.8478,216.84640304347602,-0.0013969565239904114
RegionC,787,175.2717,175.27031608695427,-0.0013839130457427018
RegionC,788,133.6957,133.69422913043252,-0.0014708695674698902
RegionC,789,92.1196,92.11814217391078,-0.0014578260892221806
RegionC,790,135.5971,135.5956421739108,-0.0014578260892221806
RegionC,791,179.0746,179.07314217391078,-0.0014578260892221806
RegionC,792,236.7811,236.7796421739108,-0.0014578260892221806
RegionC,793,294.4876,294.48614217391076,-0.0014578260892221806
RegionC,794,300.0,299.99853117391075,-0.0014688260892512517
RegionC,795,300.0,299.99853117391075,-0.0014688260892512517
RegionC,796,300.0,299.99853117391075,-0.0014688260892512517
RegionC,797,300.0,299.99853117391075,-0.0014688260892512517
RegionC,798,300.0,299.99853117391075,-0.0014688260892512517
RegionC,799,300.0,299.99853117391075,-0.0014688260892512517
RegionC,800,300.0,299.99853117391075,-0.0014688260892512517
RegionC,801,300.0,299.99853117391075,-0.0014688260892512517
RegionC,802,300.0,299.99853117391075,-0.0014688260892512517
RegionC,803,300.0,299.99853117391075,-0.0014688260892512517
RegionC,804,300.0,299.99853117391075,-0.0014688260892512517
RegionC,805,300.0,299.99853117391075,-0.0014688260892512517
RegionC,806,300.0,299.99853117391075,-0.0014688260892512517
RegionC,807,300.0,299.99853117391075,-0.0014688260892512517
RegionC,808,300.0,299.99853117391075,-0.0014688260892512517
RegionC,809,258.4239,258.422444217389,-0.0014557826110035421
RegionC,810,216.8478,216.84635726086725,-0.0014427391327558325
RegionC,811,175.2717,175.2702703043455,-0.001429695654508123
RegionC,812,133.6957,133.69418334782375,-0.0015166521762353113
RegionC,813,92.1196,92.11809639130202,-0.0015036086979876018
RegionC,814,135.5971,135.59559639130202,-0.0015036086979876018
RegionC,815,179.0746,179.07309639130202,-0.0015036086979876018
RegionC,816,236.7811,236.77959639130202,-0.0015036086979876018
RegionC,817,294.4876,294.486096391302,-0.0015036086979876018
RegionC,818,300.0,299.998485391302,-0.0015146086980166729
RegionC,819,300.0,299.998485391302,-0.0015146086980166729
RegionC,820,300.0,299.998485391302,-0.0015146086980166729
RegionC,821,300.0,299.998485391302,-0.0015146086980166729
RegionC,822,300.0,299.998485391302,-0.0015146086980166729
RegionC,823,300.0,299.998485391302,-0.0015146086980166729
RegionC,824,300.0,299.998485391302,-0.0015146086980166729
RegionC,825,300.0,299.998485391302,-0.0015146086980166729
RegionC,826,300.0,299.998485391302,-0.0015146086980166729
RegionC,827,300.0,299.998485391302,-0.0015146086980166729
RegionC,828,300.0,299.998485391302,-0.0015146086980166729
RegionC,829,300.0,299.998485391302,-0.0015146086980166729
RegionC,830,300.0,299.998485391302,-0.0015146086980166729
RegionC,831,300.0,299.998485391302,-0.0015146086980166729
RegionC,832,300.0,299.998485391302,-0.0015146086980166729
RegionC,833,258.4239,258.42239843478023,-0.0015015652197689633
RegionC,834,216.8478,216.84631147825849,-0.0014885217415212537
RegionC,835,175.2717,175.27022452173674,-0.0014754782632735441
RegionC,836,133.6957,133.694137565215,-0.0015624347850007325
RegionC,837,92.1196,92.11805060869325,-0.001549391306753023
RegionC,838,135.5971,135.59555060869326,-0.001549391306753023
RegionC,839,179.0746,179.07305060869325,-0.001549391306753023
RegionC,840,236.7811,236.77955060869326,-0.001549391306753023
RegionC,841,294.4876,294.48605060869323,-0.001549391306753023
RegionC,842,300.0,299.9984396086932,-0.001560391306782094
RegionC,843,300.0,299.9984396086932,-0.001560391306782094
RegionC,844,300.0,299.9984396086932,-0.001560391306782094
RegionC,845,300.0,299.9984396086932,-0.001560391306782094
RegionC,846,300.0,299.9984396086932,-0.001560391306782094
RegionC,847,300.0,299.9984396086932,-0.001560391306782094
RegionC,848,300.0,299.9984396086932,-0.001560391306782094
RegionC,849,300.0,299.9984396086932,-0.001560391306782094
RegionC,850,300.0,299.9984396086932,-0.001560391306782094
RegionC,851,300.0,299.9984396086932,-0.001560391306782094
RegionC,852,300.0,299.9984396086932,-0.001560391306782094
RegionC,853,300.0,299.9984396086932,-0.001560391306782094
RegionC,854,300.0,299.9984396086932,-0.001560391306782094
RegionC,855,300.0,299.9984396086932,-0.001560391306782094
RegionC,856,300.0,299.9984396086932,-0.001560391306782094
RegionC,857,258.4239,258.42235265217147,-0.0015473478285343845
RegionC,858,216.8478,216.84626569564972,-0.0015343043502866749
RegionC,859,175.2717,175.27017873912797,-0.0015212608720389653
RegionC,860,133.6957,133.69409178260622,-0.0016082173937661537
RegionC,861,92.1196,92.11800482608449,-0.0015951739155184441
RegionC,862,135.5971,135.5955048260845,-0.0015951739155184441
RegionC,863,179.0746,179.07300482608449,-0.0015951739155184441
RegionC,864,236.7811,236.7795048260845,-0.0015951739155184441
RegionC,865,294.4876,294.48600482608447,-0.0015951739155184441
RegionC,866,300.0,299.99839382608445,-0.0016061739155475152
RegionC,867,300.0,299.99839382608445,-0.0016061739155475152
RegionC,868,300.0,299.99839382608445,-0.0016061739155475152
RegionC,869,300.0,299.99839382608445,-0.0016061739155475152
RegionC,870,300.0,299.99839382608445,-0.0016061739155475152
RegionC,871,300.0,299.99839382608445,-0.0016061739155475152
RegionC,872,300.0,299.99839382608445,-0.0016061739155475152
RegionC,873,300.0,299.99839382608445,-0.0016061739155475152
RegionC,874,300.0,299.99839382608445,-0.0016061739155475152
RegionC,875,300.0,299.99839382608445,-0.0016061739155475152
RegionC,876,300.0,299.99839382608445,-0.0016061739155475152
RegionC,877,300.0,299.99839382608445,-0.0016061739155475152
RegionC,878,300.0,299.99839382608445,-0.0016061739155475152
RegionC,879,300.0,299.99839382608445,-0.0016061739155475152
RegionC,880,300.0,299.99839382608445,-0.0016061739155475152
RegionC,881,258.4239,258.4223068695627,-0.0015931304372998056
RegionC,882,216.8478,216.84621991304095,-0.001580086959052096
RegionC,883,175.2717,175.2701329565192,-0.0015670434808043865
RegionC,884,133.6957,133.69404599999746,-0.0016540000025315749
RegionC,885,92.1196,92.11795904347572,-0.0016409565242838653
RegionC,886,135.5971,135.59545904347573,-0.0016409565242838653
RegionC,887,179.0746,179.07295904347572,-0.0016409565242838653
RegionC,888,236.7811,236.77945904347573,-0.0016409565242838653
RegionC,889,294.4876,294.4859590434757,-0.0016409565242838653
RegionC,890,300.0,299.9983480434757,-0.0016519565243129364
RegionC,891,300.0,299.9983480434757,-0.0016519565243129364
RegionC,892,300.0,299.9983480434757,-0.0016519565243129364
RegionC,893,300.0,299.9983480434757,-0.0016519565243129364
RegionC,894,300.0,299.9983480434757,-0.0016519565243129364
RegionC,895,300.0,299.9983480434757,-0.0016519565243129364
RegionC,896,300.0,299.9983480434757,-0.0016519565243129364
RegionC,897,300.0,299.9983480434757,-0.0016519565243129364
RegionC,898,300.0,299.9983480434757,-0.0016519565243129364
RegionC,899,300.0,299.9983480434757,-0.0016519565243129364
RegionC,900,300.0,299.9983480434757,-0.0016519565243129364
RegionC,901,300.0,299.9983480434757,-0.0016519565243129364
RegionC,902,300.0,299.9983480434757,-0.0016519565243129364
RegionC,903,300.0,299.9983480434757,-0.0016519565243129364
RegionC,904,300.0,299.9983480434757,-0.0016519565243129364
RegionC,905,258.4239,258.42226108695394,-0.0016389130460652268
RegionC,906,216.8478,216.8461741304322,-0.0016258695678175172
RegionC,907,175.2717,175.27008717391044,-0.0016128260895698077
RegionC,908,133.6957,133.6940002173887,-0.001699782611296996
RegionC,909,92.1196,92.11791326086696,-0.0016867391330492865
RegionC,910,135.5971,135.59541326086696,-0.0016867391330492865
RegionC,911,179.0746,179.07291326086695,-0.0016867391330492865
RegionC,912,236.7811,236.77941326086696,-0.0016867391330492865
RegionC,913,294.4876,294.48591326086694,-0.0016867391330492865
RegionC,914,300.0,299.9983022608669,-0.0016977391330783576
RegionC,915,300.0,299.9983022608669,-0.0016977391330783576
RegionC,916,300.0,299.9983022608669,-0.0016977391330783576
RegionC,917,300.0,299.9983022608669,-0.0016977391330783576
RegionC,918,300.0,299.9983022608669,-0.0016977391330783576
RegionC,919,300.0,299.9983022608669,-0.0016977391330783576
RegionC,920,300.0,299.9983022608669,-0.0016977391330783576
RegionC,921,300.0,299.9983022608669,-0.0016977391330783576
RegionC,922,300.0,299.9983022608669,-0.0016977391330783576
RegionC,923,300.0,299.9983022608669,-0.0016977391330783576
RegionC,924,300.0,299.9983022608669,-0.0016977391330783576
RegionC,925,300.0,299.9983022608669,-0.0016977391330783576
RegionC,926,300.0,299.9983022608669,-0.0016977391330783576
RegionC,927,300.0,299.9983022608669,-0.0016977391330783576
RegionC,928,300.0,299.9983022608669,-0.0016977391330783576
RegionC,929,258.4239,258.4222153043452,-0.001684695654830648
RegionC,930,216.8478,216.84612834782342,-0.0016716521765829384
RegionC,931,175.2717,175.27004139130167,-0.0016586086983352288
RegionC,932,133.6957,133.69395443477993,-0.0017455652200624172
RegionC,933,92.1196,92.11786747825819,-0.0017325217418147076
RegionC,934,135.5971,135.5953674782582,-0.0017325217418147076
RegionC,935,179.0746,179.0728674782582,-0.0017325217418147076
RegionC,936,236.7811,236.7793674782582,-0.0017325217418147076
RegionC,937,294.4876,294.48586747825817,-0.0017325217418147076
RegionC,938,300.0,299.99825647825816,-0.0017435217418437787
RegionC,939,300.0,299.99825647825816,-0.0017435217418437787
RegionC,940,300.0,299.99825647825816,-0.0017435217418437787
RegionC,941,300.0,299.99825647825816,-0.0017435217418437787
RegionC,942,300.0,299.99825647825816,-0.0017435217418437787
RegionC,943,300.0,299.99825647825816,-0.0017435217418437787
RegionC,944,300.0,299.99825647825816,-0.0017435217418437787
RegionC,945,300.0,299.99825647825816,-0.0017435217418437787
RegionC,946,300.0,299.99825647825816,-0.0017435217418437787
RegionC,947,300.0,299.99825647825816,-0.0017435217418437787
RegionC,948,300.0,299.99825647825816,-0.0017435217418437787
RegionC,949,300.0,299.99825647825816,-0.0017435217418437787
RegionC,950,300.0,299.99825647825816,-0.0017435217418437787
RegionC,951,300.0,299.99825647825816,-0.0017435217418437787
RegionC,952,300.0,299.99825647825816,-0.0017435217418437787
RegionC,953,258.4239,258.4221695217364,-0.0017304782635960692
RegionC,954,216.8478,216.84608256521466,-0.0017174347853483596
RegionC,955,175.2717,175.2699956086929,-0.00170439130710065
RegionC,956,133.6957,133.69390865217116,-0.0017913478288278384
RegionC,957,92.1196,92.11782169564943,-0.0017783043505801288
RegionC,958,135.5971,135.59532169564943,-0.0017783043505801288
RegionC,959,179.0746,179.07282169564942,-0.0017783043505801288
RegionC,960,236.7811,236.77932169564943,-0.0017783043505801288
RegionC,961,294.4876,294.4858216956494,-0.0017783043505801288
RegionC,962,300.0,299.9982106956494,-0.0017893043506092
RegionC,963,300.0,299.9982106956494,-0.0017893043506092
RegionC,964,300.0,299.9982106956494,-0.0017893043506092
RegionC,965,300.0,299.9982106956494,-0.0017893043506092
RegionC,966,300.0,299.9982106956494,-0.0017893043506092
RegionC,967,300.0,299.9982106956494,-0.0017893043506092
RegionC,968,300.0,299.9982106956494,-0.0017893043506092
RegionC,969,300.0,299.9982106956494,-0.0017893043506092
RegionC,970,300.0,299.9982106956494,-0.0017893043506092
RegionC,971,300.0,299.9982106956494,-0.0017893043506092
RegionC,972,300.0,299.9982106956494,-0.0017893043506092
RegionC,973,300.0,299.9982106956494,-0.0017893043506092
RegionC,974,300.0,299.9982106956494,-0.0017893043506092
RegionC,975,300.0,299.9982106956494,-0.0017893043506092
RegionC,976,300.0,299.9982106956494,-0.0017893043506092
RegionC,977,258.4239,258.42212373912764,-0.0017762608723614903
RegionC,978,216.8478,216.8460367826059,-0.0017632173941137808
RegionC,979,175.2717,175.26994982608414,-0.0017501739158660712
RegionC,980,133.6957,133.6938628695624,-0.0018371304375932596
RegionC,981,92.1196,92.11777591304066,-0.00182408695934555
RegionC,982,135.5971,135.59527591304067,-0.00182408695934555
RegionC,983,179.0746,179.07277591304066,-0.00182408695934555
RegionC,984,236.7811,236.77927591304066,-0.00182408695934555
RegionC,985,294.4876,294.48577591304064,-0.00182408695934555
RegionC,986,300.0,299.9981649130406,-0.001835086959374621
RegionC,987,300.0,299.9981649130406,-0.001835086959374621
RegionC,988,300.0,299.9981649130406,-0.001835086959374621
RegionC,989,300.0,299.9981649130406,-0.001835086959374621
RegionC,990,300.0,299.9981649130406,-0.001835086959374621
RegionC,991,300.0,299.9981649130406,-0.001835086959374621
RegionC,992,300.0,299.9981649130406,-0.001835086959374621
RegionC,993,300.0,299.9981649130406,-0.001835086959374621
RegionC,994,300.0,299.9981649130406,-0.001835086959374621
RegionC,995,300.0,299.9981649130406,-0.001835086959374621
RegionC,996,300.0,299.9981649130406,-0.001835086959374621
RegionC,997,300.0,299.9981649130406,-0.001835086959374621
RegionC,998,300.0,299.9981649130406,-0.001835086959374621
RegionC,999,300.0,299.9981649130406,-0.001835086959374621
RegionC,1000,300.0,299.9981649130406,-0.001835086959374621
RegionC,1001,258.4239,258.4220779565189,-0.0018220434811269115
RegionC,1002,216.8478,216.84599099999713,-0.001809000002879202
RegionC,1003,175.2717,175.26990404347538,-0.0017959565246314924
RegionC,1004,133.6957,133.69381708695363,-0.0018829130463586807
RegionC,1005,92.1196,92.1177301304319,-0.0018698695681109712
RegionC,1006,135.5971,135.5952301304319,-0.0018698695681109712
RegionC,1007,179.0746,179.0727301304319,-0.0018698695681109712
RegionC,1008,236.7811,236.7792301304319,-0.0018698695681109712
RegionC,1009,294.4876,294.4857301304319,-0.0018698695681109712
RegionC,1010,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1011,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1012,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1013,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1014,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1015,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1016,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1017,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1018,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1019,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1020,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1021,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1022,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1023,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1024,300.0,299.99811913043186,-0.0018808695681400422
RegionC,1025,258.4239,258.4220321739101,-0.0018678260898923327
RegionC,1026,216.8478,216.84594521738836,-0.001854782611644623
RegionC,1027,175.2717,175.2698582608666,-0.0018417391333969135
RegionC,1028,133.6957,133.69377130434486,-0.001928695655124102
RegionC,1029,92.1196,92.11768434782313,-0.0019156521768763923
RegionC,1030,135.5971,135.59518434782314,-0.0019156521768763923
RegionC,1031,179.0746,179.07268434782313,-0.0019156521768763923
RegionC,1032,236.7811,236.77918434782313,-0.0019156521768763923
RegionC,1033,294.4876,294.4856843478231,-0.0019156521768763923
RegionC,1034,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1035,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1036,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1037,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1038,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1039,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1040,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1041,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1042,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1043,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1044,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1045,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1046,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1047,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1048,300.0,299.9980733478231,-0.0019266521769054634
RegionC,1049,258.4239,258.42198639130135,-0.0019136086986577538
RegionC,1050,216.8478,216.8458994347796,-0.0019005652204100443
RegionC,1051,175.2717,175.26981247825785,-0.0018875217421623347
RegionC,1052,133.6957,133.6937255217361,-0.001974478263889523
RegionC,1053,92.1196,92.11763856521436,-0.0019614347856418135
RegionC,1054,135.5971,135.59513856521437,-0.0019614347856418135
RegionC,1055,179.0746,179.07263856521436,-0.0019614347856418135
RegionC,1056,236.7811,236.77913856521437,-0.0019614347856418135
RegionC,1057,294.4876,294.48563856521434,-0.0019614347856418135
RegionC,1058,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1059,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1060,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1061,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1062,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1063,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1064,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1065,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1066,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1067,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1068,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1069,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1070,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1071,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1072,300.0,299.99802756521433,-0.0019724347856708846
RegionC,1073,258.4239,258.4219406086926,-0.001959391307423175
RegionC,1074,216.8478,216.84585365217083,-0.0019463478291754654
RegionC,1075,175.2717,175.26976669564908,-0.0019333043509277559
RegionC,1076,133.6957,133.69367973912733,-0.0020202608726549443
RegionC,1077,92.1196,92.1175927826056,-0.0020072173944072347
RegionC,1078,135.5971,135.5950927826056,-0.0020072173944072347
RegionC,1079,179.0746,179.0725927826056,-0.0020072173944072347
RegionC,1080,236.7811,236.7790927826056,-0.0020072173944072347
RegionC,1081,294.4876,294.4855927826056,-0.0020072173944072347
RegionC,1082,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1083,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1084,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1085,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1086,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1087,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1088,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1089,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1090,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1091,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1092,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1093,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1094,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1095,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1096,300.0,299.99798178260556,-0.0020182173944363058
RegionC,1097,258.4239,258.4218948260838,-0.002005173916188596
RegionC,1098,216.8478,216.84580786956207,-0.0019921304379408866
RegionC,1099,175.2717,175.26972091304032,-0.001979086959693177
RegionC,1100,133.6957,133.69363395651857,-0.0020660434814203654
RegionC,1101,92.1196,92.11754699999683,-0.002053000003172656
RegionC,1102,135.5971,135.59504699999684,-0.002053000003172656
RegionC,1103,179.0746,179.07254699999683,-0.002053000003172656
RegionC,1104,236.7811,236.77904699999684,-0.002053000003172656
RegionC,1105,294.4876,294.4855469999968,-0.002053000003172656
RegionC,1106,300.0,299.9979359999968,-0.002064000003201727
RegionC,1107,300.0,299.9979359999968,-0.002064000003201727
RegionC,1108,300.0,299.9979359999968,-0.002064000003201727
RegionC,1109,300.0,299.9979359999968,-0.002064000003201727
RegionC,1110,300.0,299.9979359999968,-0.002064000003201727
RegionC,1111,300.0,299.9979359999968,-0.002064000003201727
RegionC,1112,300.0,299.9979359999968,-0.002064000003201727
RegionC,1113,300.0,299.9979359999968,-0.002064000003201727
RegionC,1114,300.0,299.9979359999968,-0.002064000003201727
RegionC,1115,300.0,299.9979359999968,-0.002064000003201727
RegionC,1116,300.0,299.9979359999968,-0.002064000003201727
