TaskID,Region,StartHour
29492,RegionA,520
29493,RegionB,214
29494,RegionC,1499
29495,RegionD,665
29496,RegionE,428
29497,RegionF,1921
29498,RegionA,2178
29499,RegionB,1765
29500,RegionB,639
29501,RegionE,1652
29502,RegionD,637
29503,RegionF,1104
29504,RegionA,1793
29505,RegionA,632
29506,RegionD,553
29507,RegionB,96
29508,RegionB,520
29509,RegionC,1127
29510,RegionD,14
29511,RegionA,1198
29512,RegionD,1662
29513,RegionB,1874
29514,RegionB,1540
29515,RegionD,640
29516,RegionF,252
29517,RegionF,437
29518,RegionC,1141
29519,RegionD,1889
29520,RegionC,192
29521,RegionE,1684
29522,RegionE,949
29523,RegionF,697
29524,RegionA,137
29525,RegionA,2349
29526,RegionB,658
29527,RegionB,2346
29528,RegionD,1596
29529,RegionF,799
29530,RegionF,242
29531,RegionA,4
29532,RegionB,1422
29533,RegionB,1625
29534,RegionE,1590
29535,RegionE,464
29536,RegionF,1375
29537,RegionA,2129
29538,RegionA,1116
29539,RegionD,1438
29540,RegionB,890
29541,RegionD,1024
29542,RegionF,1082
29543,RegionE,423
29544,RegionC,111
29545,RegionA,698
29546,RegionB,2202
29547,RegionE,1537
29548,RegionD,1654
29549,RegionF,139
29550,RegionA,239
29551,RegionA,588
29552,RegionA,763
29553,RegionB,1485
29554,RegionB,1909
29555,RegionE,510
29556,RegionF,1541
29557,RegionA,732
29558,RegionD,1670
29559,RegionB,1381
29560,RegionE,1762
29561,RegionD,959
29562,RegionC,1108
29563,RegionA,867
29564,RegionA,729
29565,RegionA,134
29566,RegionC,191
29567,RegionD,888
29568,RegionC,185
29569,RegionF,1873
29570,RegionA,679
29571,RegionA,2299
29572,RegionB,1039
29573,RegionE,1361
29574,RegionE,2320
29575,RegionC,1639
29576,RegionF,1200
29577,RegionA,2214
29578,RegionD,1628
29579,RegionB,336
29580,RegionD,1605
29581,RegionE,1929
29582,RegionF,2170
29583,RegionA,874
29584,RegionD,2113
29585,RegionB,483
29586,RegionB,261
29587,RegionC,135
29588,RegionF,1433
29589,RegionE,2377
29590,RegionA,851
29591,RegionD,911
29592,RegionC,673
29593,RegionB,861
29594,RegionD,2022
29595,RegionF,181
29596,RegionA,1173
29597,RegionD,122
29598,RegionB,991
29599,RegionD,766
29600,RegionD,1141
29601,RegionF,1634
29602,RegionF,1025
29603,RegionA,141
29604,RegionB,449
29605,RegionD,693
29606,RegionD,429
29607,RegionD,1500
29608,RegionE,1273
29609,RegionA,1913
29610,RegionD,1014
29611,RegionA,2338
29612,RegionC,228
29613,RegionB,494
29614,RegionE,1560
29615,RegionE,1579
29616,RegionB,142
29617,RegionB,1939
29618,RegionD,1556
29619,RegionB,206
29620,RegionC,1750
29621,RegionF,1502
29622,RegionF,1203
29623,RegionA,182
29624,RegionB,812
29625,RegionC,1904
29626,RegionB,683
29627,RegionF,1697
29628,RegionF,134
29629,RegionA,43
29630,RegionA,1316
29631,RegionB,689
29632,RegionB,1847
29633,RegionC,1123
29634,RegionE,1099
29635,RegionF,1627
29636,RegionA,1204
29637,RegionD,1463
29638,RegionB,348
29639,RegionE,128
29640,RegionD,1311
29641,RegionF,963
29642,RegionA,762
29643,RegionD,1655
29644,RegionB,291
29645,RegionB,315
29646,RegionD,2083
29647,RegionE,467
29648,RegionE,1423
29649,RegionC,701
29650,RegionD,1860
29651,RegionB,2382
29652,RegionB,1660
29653,RegionE,1192
29654,RegionC,597
29655,RegionA,581
29656,RegionA,1010
29657,RegionD,1053
29658,RegionB,2260
29659,RegionD,1353
29660,RegionE,1598
29661,RegionE,2006
29662,RegionA,1533
29663,RegionD,1984
29664,RegionB,654
29665,RegionE,1058
29666,RegionD,2133
29667,RegionF,964
29668,RegionA,1773
29669,RegionA,2046
29670,RegionD,2292
29671,RegionB,962
29672,RegionE,1157
29673,RegionC,2104
29674,RegionD,796
29675,RegionA,2094
29676,RegionA,1607
29677,RegionD,460
29678,RegionC,2360
29679,RegionC,1593
29680,RegionE,2139
29681,RegionF,1566
29682,RegionC,2120
29683,RegionA,2220
29684,RegionB,1971
29685,RegionE,1512
29686,RegionE,1375
29687,RegionD,208
29688,RegionA,202
29689,RegionA,586
29690,RegionB,1493
29691,RegionB,826
29692,RegionE,1675
29693,RegionF,64
29694,RegionF,1926
29695,RegionA,636
29696,RegionD,146
29697,RegionB,909
29698,RegionD,356
29699,RegionD,581
29700,RegionF,456
29701,RegionA,1934
29702,RegionA,1841
29703,RegionA,2043
29704,RegionD,932
29705,RegionE,718
29706,RegionF,589
29707,RegionF,1669
29708,RegionC,2061
29709,RegionD,1140
29710,RegionD,1342
29711,RegionD,646
29712,RegionD,1706
29713,RegionF,515
29714,RegionA,1009
29715,RegionD,1009
29716,RegionB,2351
29717,RegionD,877
29718,RegionB,1267
29719,RegionC,1930
29720,RegionE,2109
29721,RegionA,1415
29722,RegionD,2057
29723,RegionB,1705
29724,RegionB,2052
29725,RegionC,2073
29726,RegionC,2188
29727,RegionA,255
29728,RegionA,79
29729,RegionD,851
29730,RegionB,1613
29731,RegionE,724
29732,RegionE,600
29733,RegionF,1237
29734,RegionA,520
29735,RegionA,1982
29736,RegionB,1060
29737,RegionB,1596
29738,RegionD,952
29739,RegionC,1983
29740,RegionF,759
29741,RegionA,417
29742,RegionB,1426
29743,RegionB,598
29744,RegionD,205
29745,RegionC,1607
29746,RegionF,2369
29747,RegionA,761
29748,RegionD,1812
29749,RegionB,1480
29750,RegionB,349
29751,RegionE,1616
29752,RegionE,280
29753,RegionF,17
29754,RegionC,1634
29755,RegionA,1213
29756,RegionD,1331
29757,RegionB,920
29758,RegionC,2380
29759,RegionF,1745
29760,RegionA,19
29761,RegionD,1396
29762,RegionB,1325
29763,RegionB,2355
29764,RegionD,1618
29765,RegionF,1248
29766,RegionF,269
29767,RegionC,382
29768,RegionD,351
29769,RegionB,551
29770,RegionE,15
29771,RegionD,635
29772,RegionC,2348
29773,RegionA,2387
29774,RegionD,357
29775,RegionD,1077
29776,RegionC,1350
29777,RegionD,222
29778,RegionE,890
29779,RegionF,2376
29780,RegionB,2083
29781,RegionB,259
29782,RegionB,1876
29783,RegionE,1722
29784,RegionE,1477
29785,RegionE,2377
29786,RegionF,1552
29787,RegionA,2397
29788,RegionB,1662
29789,RegionB,752
29790,RegionB,808
29791,RegionE,1125
29792,RegionF,2343
29793,RegionB,2348
29794,RegionB,426
29795,RegionB,960
29796,RegionC,18
29797,RegionE,1101
29798,RegionC,1031
29799,RegionF,1215
29800,RegionC,424
29801,RegionB,636
29802,RegionC,809
29803,RegionB,2037
29804,RegionD,1922
29805,RegionF,1119
29806,RegionA,741
29807,RegionA,404
29808,RegionB,1235
29809,RegionB,441
29810,RegionE,1964
29811,RegionC,2102
29812,RegionE,2360
29813,RegionA,952
29814,RegionB,1817
29815,RegionB,425
29816,RegionD,1338
29817,RegionC,128
29818,RegionF,723
29819,RegionA,1496
29820,RegionD,968
29821,RegionD,2291
29822,RegionC,60
29823,RegionE,842
29824,RegionC,689
29825,RegionF,414
29826,RegionA,1222
29827,RegionB,848
29828,RegionD,1321
29829,RegionB,891
29830,RegionD,1746
29831,RegionF,826
29832,RegionA,1207
29833,RegionA,268
29834,RegionD,1800
29835,RegionB,264
29836,RegionD,943
29837,RegionC,1426
29838,RegionF,1827
29839,RegionB,348
29840,RegionD,1468
29841,RegionB,864
29842,RegionB,2072
29843,RegionC,1325
29844,RegionE,441
29845,RegionF,1680
29846,RegionC,2340
29847,RegionA,602
29848,RegionB,1630
29849,RegionE,544
29850,RegionF,1043
29851,RegionF,2257
29852,RegionB,170
29853,RegionA,2098
29854,RegionB,1419
29855,RegionC,485
29856,RegionE,2280
29857,RegionE,2346
29858,RegionF,409
29859,RegionC,2106
29860,RegionA,1749
29861,RegionD,720
29862,RegionD,1201
29863,RegionE,800
29864,RegionC,1238
29865,RegionA,1019
29866,RegionD,1713
29867,RegionB,408
29868,RegionB,888
29869,RegionE,1776
29870,RegionC,913
29871,RegionF,1908
29872,RegionC,1191
29873,RegionB,334
29874,RegionC,411
29875,RegionD,44
29876,RegionD,1116
29877,RegionC,927
29878,RegionA,81
29879,RegionA,970
29880,RegionB,1923
29881,RegionB,520
29882,RegionD,1063
29883,RegionE,16
29884,RegionF,1535
29885,RegionA,319
29886,RegionA,442
29887,RegionB,2165
29888,RegionE,1239
29889,RegionC,1588
29890,RegionF,1847
29891,RegionA,1745
29892,RegionA,576
29893,RegionA,1117
29894,RegionB,2271
29895,RegionD,695
29896,RegionF,800
29897,RegionD,433
29898,RegionB,1544
29899,RegionB,2260
29900,RegionD,1852
29901,RegionC,2286
29902,RegionD,1056
29903,RegionE,1058
29904,RegionF,479
29905,RegionC,589
29906,RegionD,1489
29907,RegionC,1010
29908,RegionB,1855
29909,RegionE,1336
29910,RegionD,1066
29911,RegionA,421
29912,RegionB,459
29913,RegionB,958
29914,RegionE,1113
29915,RegionC,928
29916,RegionF,1908
29917,RegionF,1550
29918,RegionA,1377
29919,RegionB,1415
29920,RegionC,1712
29921,RegionE,235
29922,RegionE,1205
29923,RegionC,1056
29924,RegionA,1457
29925,RegionD,253
29926,RegionD,1444
29927,RegionC,805
29928,RegionD,230
29929,RegionC,2086
29930,RegionF,1319
29931,RegionA,2077
29932,RegionD,762
29933,RegionB,474
29934,RegionB,608
29935,RegionE,1751
29936,RegionE,2096
29937,RegionA,1264
29938,RegionA,1470
29939,RegionD,1494
29940,RegionD,2371
29941,RegionB,1897
29942,RegionE,1676
29943,RegionE,2098
29944,RegionA,2096
29945,RegionB,2357
29946,RegionB,580
29947,RegionC,1104
29948,RegionC,1997
29949,RegionF,1667
29950,RegionA,1724
29951,RegionA,723
29952,RegionD,2037
29953,RegionB,314
29954,RegionD,474
29955,RegionE,1519
29956,RegionD,1402
29957,RegionB,1363
29958,RegionB,799
29959,RegionD,1103
29960,RegionC,195
29961,RegionD,2327
29962,RegionF,1379
29963,RegionF,526
29964,RegionC,1079
29965,RegionD,1691
29966,RegionB,250
29967,RegionE,2350
29968,RegionE,1891
29969,RegionF,616
29970,RegionA,1366
29971,RegionB,1133
29972,RegionB,1829
29973,RegionE,837
29974,RegionE,1225
29975,RegionC,348
29976,RegionF,2318
29977,RegionC,486
29978,RegionB,650
29979,RegionB,1459
29980,RegionD,1269
29981,RegionE,135
29982,RegionF,1644
29983,RegionA,1594
29984,RegionA,1275
29985,RegionA,2253
29986,RegionC,2025
29987,RegionD,135
29988,RegionE,92
29989,RegionF,650
29990,RegionB,1986
29991,RegionD,1905
29992,RegionB,823
29993,RegionD,1030
29994,RegionD,1765
29995,RegionE,948
29996,RegionA,1854
29997,RegionD,1808
29998,RegionD,2000
29999,RegionC,315
30000,RegionE,1
30001,RegionF,115
30002,RegionF,1448
30003,RegionA,1158
30004,RegionA,1997
30005,RegionB,935
30006,RegionC,1671
30007,RegionC,1485
30008,RegionF,171
30009,RegionF,484
30010,RegionC,256
30011,RegionB,204
30012,RegionD,626
30013,RegionE,620
30014,RegionC,215
30015,RegionF,587
30016,RegionA,360
30017,RegionD,862
30018,RegionD,116
30019,RegionB,734
30020,RegionE,1457
30021,RegionC,262
30022,RegionF,383
30023,RegionA,1807
30024,RegionB,1825
30025,RegionB,2343
30026,RegionB,1423
30027,RegionD,1318
30028,RegionC,985
30029,RegionA,2064
30030,RegionA,114
30031,RegionB,2025
30032,RegionC,1966
30033,RegionE,1199
30034,RegionE,1543
30035,RegionF,1159
30036,RegionA,558
30037,RegionB,949
30038,RegionB,863
30039,RegionB,2285
30040,RegionE,1259
30041,RegionF,1697
30042,RegionA,271
30043,RegionD,172
30044,RegionA,1191
30045,RegionD,818
30046,RegionB,2290
30047,RegionC,1206
30048,RegionE,853
30049,RegionA,481
30050,RegionB,200
30051,RegionB,1043
30052,RegionE,1077
30053,RegionE,168
30054,RegionC,1499
30055,RegionA,2318
30056,RegionA,1190
30057,RegionA,1987
30058,RegionD,1982
30059,RegionE,796
30060,RegionC,1166
30061,RegionF,957
30062,RegionB,173
30063,RegionD,1859
30064,RegionB,2240
30065,RegionE,622
30066,RegionC,2176
30067,RegionC,376
30068,RegionF,69
30069,RegionA,771
30070,RegionD,675
30071,RegionB,274
30072,RegionE,1540
30073,RegionE,2134
30074,RegionD,347
30075,RegionB,111
30076,RegionD,248
30077,RegionB,964
30078,RegionE,2281
30079,RegionC,1634
30080,RegionF,1964
30081,RegionF,575
30082,RegionC,1457
30083,RegionB,1296
30084,RegionB,1465
30085,RegionD,1268
30086,RegionD,261
30087,RegionC,775
30088,RegionA,1195
30089,RegionA,757
30090,RegionD,1600
30091,RegionB,2316
30092,RegionE,1606
30093,RegionC,1254
30094,RegionE,642
30095,RegionA,2057
30096,RegionD,1074
30097,RegionD,589
30098,RegionB,923
30099,RegionC,1945
30100,RegionF,1413
30101,RegionA,308
30102,RegionA,1313
30103,RegionA,181
30104,RegionD,96
30105,RegionE,783
30106,RegionF,1495
30107,RegionF,567
30108,RegionB,1541
30109,RegionD,989
30110,RegionD,1392
30111,RegionB,2360
30112,RegionE,367
30113,RegionC,1568
30114,RegionA,1969
30115,RegionA,901
30116,RegionA,2128
30117,RegionB,1821
30118,RegionD,1310
30119,RegionC,1210
30120,RegionF,214
30121,RegionA,1228
30122,RegionD,1594
30123,RegionB,2134
30124,RegionE,2354
30125,RegionE,701
30126,RegionC,2282
30127,RegionF,2243
30128,RegionA,1356
30129,RegionD,747
30130,RegionB,300
30131,RegionB,458
30132,RegionE,1491
30133,RegionF,1270
30134,RegionA,1262
30135,RegionD,1269
30136,RegionB,578
30137,RegionB,1829
30138,RegionD,233
30139,RegionE,429
30140,RegionF,2250
30141,RegionA,57
30142,RegionA,551
30143,RegionB,420
30144,RegionE,1851
30145,RegionD,1344
30146,RegionF,223
30147,RegionA,1410
30148,RegionA,2169
30149,RegionA,2351
30150,RegionB,106
30151,RegionB,720
30152,RegionC,1123
30153,RegionE,213
30154,RegionA,1993
30155,RegionA,2081
30156,RegionB,224
30157,RegionB,1859
30158,RegionC,1399
30159,RegionE,1338
30160,RegionA,468
30161,RegionA,1766
30162,RegionA,1897
30163,RegionB,228
30164,RegionD,1746
30165,RegionF,866
30166,RegionE,94
30167,RegionA,648
30168,RegionB,423
30169,RegionB,1585
30170,RegionC,1789
30171,RegionE,713
30172,RegionC,672
30173,RegionF,1170
30174,RegionA,656
30175,RegionA,851
30176,RegionB,1240
30177,RegionD,2363
30178,RegionF,1423
30179,RegionF,725
30180,RegionB,1505
30181,RegionB,1435
30182,RegionB,653
30183,RegionB,2375
30184,RegionC,1335
30185,RegionF,134
30186,RegionF,2321
30187,RegionA,1216
30188,RegionA,1222
30189,RegionC,1492
30190,RegionB,1798
30191,RegionD,802
30192,RegionF,2275
30193,RegionA,718
30194,RegionA,1709
30195,RegionB,2080
30196,RegionC,2225
30197,RegionD,1276
30198,RegionE,1789
30199,RegionF,2390
30200,RegionA,1324
30201,RegionD,2034
30202,RegionC,18
30203,RegionD,481
30204,RegionE,1666
30205,RegionE,214
30206,RegionA,1900
30207,RegionD,2380
30208,RegionB,1147
30209,RegionC,272
30210,RegionB,1532
30211,RegionF,21
30212,RegionF,562
30213,RegionA,1690
30214,RegionD,1869
30215,RegionB,1271
30216,RegionB,1739
30217,RegionD,1547
30218,RegionF,2046
30219,RegionA,1462
30220,RegionA,2234
30221,RegionA,1226
30222,RegionD,1627
30223,RegionD,27
30224,RegionF,1596
30225,RegionD,2077
30226,RegionB,751
30227,RegionD,1520
30228,RegionB,1211
30229,RegionB,1710
30230,RegionC,1903
30231,RegionE,0
30232,RegionF,666
30233,RegionA,646
30234,RegionA,1370
30235,RegionB,450
30236,RegionB,918
30237,RegionF,51
30238,RegionD,2379
30239,RegionB,1153
30240,RegionB,1565
30241,RegionB,2017
30242,RegionC,997
30243,RegionD,392
30244,RegionE,2095
30245,RegionF,1079
30246,RegionC,1930
30247,RegionD,375
30248,RegionC,399
30249,RegionB,1346
30250,RegionD,1514
30251,RegionF,984
30252,RegionA,2237
30253,RegionA,915
30254,RegionD,929
30255,RegionC,2048
30256,RegionE,1201
30257,RegionF,272
30258,RegionF,1423
30259,RegionA,1426
30260,RegionD,1391
30261,RegionB,546
30262,RegionE,1939
30263,RegionE,1317
30264,RegionC,531
30265,RegionA,2340
30266,RegionD,180
30267,RegionA,2245
30268,RegionB,2033
30269,RegionE,1236
30270,RegionF,1873
30271,RegionE,259
30272,RegionA,325
30273,RegionB,1733
30274,RegionB,859
30275,RegionC,104
30276,RegionE,2223
30277,RegionF,394
30278,RegionA,1288
30279,RegionD,11
30280,RegionB,1319
30281,RegionD,1595
30282,RegionE,417
30283,RegionF,1852
30284,RegionF,1102
30285,RegionA,114
30286,RegionD,1483
30287,RegionD,2010
30288,RegionC,2129
30289,RegionC,1072
30290,RegionF,1191
30291,RegionF,1116
30292,RegionA,364
30293,RegionA,1227
30294,RegionB,68
30295,RegionE,2084
30296,RegionD,367
30297,RegionF,765
30298,RegionB,1667
30299,RegionB,1111
30300,RegionD,147
30301,RegionC,2241
30302,RegionD,712
30303,RegionE,1347
30304,RegionE,1528
30305,RegionA,489
30306,RegionB,494
30307,RegionD,197
30308,RegionE,839
30309,RegionD,1514
30310,RegionF,1908
30311,RegionA,1813
30312,RegionD,1552
30313,RegionD,121
30314,RegionD,1646
30315,RegionB,1735
30316,RegionF,1128
30317,RegionE,865
30318,RegionA,411
30319,RegionA,2219
30320,RegionC,2279
30321,RegionB,1555
30322,RegionE,1282
30323,RegionE,1492
30324,RegionA,655
30325,RegionA,1896
30326,RegionD,252
30327,RegionD,1676
30328,RegionE,538
30329,RegionC,1703
30330,RegionF,452
30331,RegionA,1591
30332,RegionD,1031
30333,RegionD,117
30334,RegionC,85
30335,RegionE,729
30336,RegionE,1739
30337,RegionF,79
30338,RegionA,695
30339,RegionD,922
30340,RegionC,315
30341,RegionE,563
30342,RegionC,1060
30343,RegionF,1571
30344,RegionB,449
30345,RegionB,1922
30346,RegionB,1068
30347,RegionE,1070
30348,RegionC,2303
30349,RegionE,1733
30350,RegionF,837
30351,RegionA,1468
30352,RegionD,2096
30353,RegionD,1100
30354,RegionE,348
30355,RegionC,2214
30356,RegionF,1939
30357,RegionA,2165
30358,RegionB,11
30359,RegionB,2298
30360,RegionE,362
30361,RegionE,358
30362,RegionC,944
30363,RegionE,1938
30364,RegionC,1334
30365,RegionD,654
30366,RegionB,827
30367,RegionB,1089
30368,RegionC,681
30369,RegionE,333
30370,RegionA,1811
30371,RegionA,1905
30372,RegionA,592
30373,RegionC,2061
30374,RegionD,1704
30375,RegionC,1006
30376,RegionF,2088
30377,RegionA,167
30378,RegionD,280
30379,RegionB,705
30380,RegionB,206
30381,RegionE,580
30382,RegionC,221
30383,RegionA,1154
30384,RegionD,1203
30385,RegionD,979
30386,RegionC,459
30387,RegionE,2010
30388,RegionF,2301
30389,RegionD,1701
30390,RegionA,1446
30391,RegionB,456
30392,RegionB,1191
30393,RegionB,1395
30394,RegionE,69
30395,RegionC,763
30396,RegionF,1206
30397,RegionA,545
30398,RegionB,399
30399,RegionC,179
30400,RegionE,509
30401,RegionF,914
30402,RegionF,391
30403,RegionA,2025
30404,RegionB,1129
30405,RegionB,1054
30406,RegionB,918
30407,RegionC,1398
30408,RegionF,1937
30409,RegionF,698
30410,RegionA,372
30411,RegionB,914
30412,RegionB,1007
30413,RegionD,2132
30414,RegionC,952
30415,RegionF,2051
30416,RegionA,664
30417,RegionA,334
30418,RegionD,1370
30419,RegionB,1992
30420,RegionE,1713
30421,RegionF,1507
30422,RegionF,1654
30423,RegionA,333
30424,RegionA,1578
30425,RegionC,35
30426,RegionE,219
30427,RegionD,672
30428,RegionC,2105
30429,RegionA,433
30430,RegionA,1097
30431,RegionA,1872
30432,RegionD,1546
30433,RegionD,1165
30434,RegionF,1383
30435,RegionF,872
30436,RegionA,624
30437,RegionD,523
30438,RegionB,1004
30439,RegionE,1362
30440,RegionC,411
30441,RegionC,982
30442,RegionA,1049
30443,RegionD,1544
30444,RegionD,2375
30445,RegionC,110
30446,RegionE,543
30447,RegionF,338
30448,RegionF,1168
30449,RegionB,2398
30450,RegionD,1050
30451,RegionB,1112
30452,RegionE,2391
30453,RegionD,1798
30454,RegionC,1440
30455,RegionF,1909
30456,RegionA,225
30457,RegionB,2004
30458,RegionC,1255
30459,RegionB,441
30460,RegionE,1477
30461,RegionF,945
30462,RegionB,1053
30463,RegionD,7
30464,RegionB,1573
30465,RegionC,413
30466,RegionD,1233
30467,RegionE,1249
30468,RegionF,1487
30469,RegionA,1267
30470,RegionD,279
30471,RegionC,1303
30472,RegionB,1298
30473,RegionC,2095
30474,RegionF,2187
30475,RegionA,1613
30476,RegionA,1552
30477,RegionB,70
30478,RegionD,939
30479,RegionB,1024
30480,RegionC,336
30481,RegionF,2285
30482,RegionA,635
30483,RegionA,973
30484,RegionD,401
30485,RegionB,1789
30486,RegionE,2044
30487,RegionE,1067
30488,RegionA,896
30489,RegionD,879
30490,RegionB,1986
30491,RegionC,542
30492,RegionE,1807
30493,RegionF,499
30494,RegionF,1029
30495,RegionA,668
30496,RegionB,473
30497,RegionB,1299
30498,RegionB,833
30499,RegionE,862
30500,RegionE,401
30501,RegionA,1179
30502,RegionA,562
30503,RegionA,940
30504,RegionC,598
30505,RegionB,1820
30506,RegionE,281
30507,RegionF,1978
30508,RegionA,886
30509,RegionB,201
30510,RegionD,212
30511,RegionC,967
30512,RegionC,961
30513,RegionF,2281
30514,RegionF,2275
30515,RegionA,1867
30516,RegionA,926
30517,RegionC,652
30518,RegionB,2
30519,RegionE,1398
30520,RegionF,774
30521,RegionA,1884
30522,RegionB,1459
30523,RegionD,2236
30524,RegionB,1700
30525,RegionC,651
30526,RegionC,2160
30527,RegionF,1151
30528,RegionA,409
30529,RegionD,249
30530,RegionD,2143
30531,RegionD,2078
30532,RegionE,2369
30533,RegionF,382
30534,RegionA,501
30535,RegionA,1107
30536,RegionA,2299
30537,RegionB,2035
30538,RegionE,2294
30539,RegionC,1168
30540,RegionE,8
30541,RegionA,1045
30542,RegionA,821
30543,RegionD,1307
30544,RegionD,770
30545,RegionD,800
30546,RegionC,1162
30547,RegionA,1858
30548,RegionD,404
30549,RegionD,1821
30550,RegionB,51
30551,RegionD,206
30552,RegionF,883
30553,RegionD,1192
30554,RegionA,1134
30555,RegionA,130
30556,RegionB,331
30557,RegionE,1882
30558,RegionC,457
30559,RegionE,789
30560,RegionF,547
30561,RegionA,931
30562,RegionA,2112
30563,RegionD,2039
30564,RegionB,1252
30565,RegionE,1966
30566,RegionF,979
30567,RegionB,116
30568,RegionB,486
30569,RegionB,342
30570,RegionB,1498
30571,RegionD,2210
30572,RegionF,1768
30573,RegionF,319
30574,RegionA,600
30575,RegionB,456
30576,RegionD,2060
30577,RegionE,733
30578,RegionD,666
30579,RegionF,1191
30580,RegionA,1474
30581,RegionA,152
30582,RegionB,1572
30583,RegionE,2387
30584,RegionE,315
30585,RegionE,587
30586,RegionF,862
30587,RegionA,368
30588,RegionD,1898
30589,RegionC,2075
30590,RegionE,1461
30591,RegionC,1745
30592,RegionE,1467
30593,RegionA,436
30594,RegionD,197
30595,RegionA,1525
30596,RegionC,1215
30597,RegionB,589
30598,RegionE,1792
30599,RegionF,242
30600,RegionA,517
30601,RegionA,398
30602,RegionB,563
30603,RegionD,1930
30604,RegionD,377
30605,RegionC,137
30606,RegionA,883
30607,RegionA,1683
30608,RegionD,1428
30609,RegionC,1278
30610,RegionB,2398
30611,RegionE,969
30612,RegionF,1106
30613,RegionA,373
30614,RegionD,2239
30615,RegionB,1499
30616,RegionE,305
30617,RegionD,929
30618,RegionC,722
30619,RegionF,712
30620,RegionC,318
30621,RegionD,651
30622,RegionB,1667
30623,RegionB,1943
30624,RegionC,1352
30625,RegionD,382
30626,RegionA,2135
30627,RegionA,842
30628,RegionD,354
30629,RegionB,631
30630,RegionD,626
30631,RegionC,1804
30632,RegionF,1486
30633,RegionA,1571
30634,RegionB,1207
30635,RegionD,714
30636,RegionE,1435
30637,RegionC,624
30638,RegionF,654
30639,RegionA,1152
30640,RegionA,1378
30641,RegionD,1141
30642,RegionC,1540
30643,RegionB,314
30644,RegionE,377
30645,RegionF,1517
30646,RegionA,219
30647,RegionA,1576
30648,RegionC,922
30649,RegionD,1155
30650,RegionC,835
30651,RegionE,652
30652,RegionA,1789
30653,RegionA,1850
30654,RegionB,514
30655,RegionB,1676
30656,RegionE,1973
30657,RegionE,302
30658,RegionF,1245
30659,RegionB,1803
30660,RegionD,48
30661,RegionB,1456
30662,RegionC,680
30663,RegionC,1205
30664,RegionF,699
30665,RegionA,177
30666,RegionA,1748
30667,RegionB,603
30668,RegionC,1183
30669,RegionE,1842
30670,RegionF,215
30671,RegionF,1113
30672,RegionA,1975
30673,RegionA,1630
30674,RegionB,774
30675,RegionC,2095
30676,RegionE,1989
30677,RegionC,283
30678,RegionF,1753
30679,RegionA,503
30680,RegionB,1556
30681,RegionC,960
30682,RegionE,1517
30683,RegionC,376
30684,RegionC,1302
30685,RegionA,751
30686,RegionB,19
30687,RegionB,1422
30688,RegionB,1069
30689,RegionC,1905
30690,RegionF,249
30691,RegionF,2149
30692,RegionA,2244
30693,RegionA,2175
30694,RegionD,986
30695,RegionD,2159
30696,RegionE,1512
30697,RegionF,2058
30698,RegionA,919
30699,RegionA,1068
30700,RegionB,1076
30701,RegionD,2301
30702,RegionD,1528
30703,RegionF,1838
30704,RegionF,2314
30705,RegionC,1978
30706,RegionB,544
30707,RegionC,1197
30708,RegionB,2379
30709,RegionE,236
30710,RegionF,1242
30711,RegionA,1575
30712,RegionD,686
30713,RegionB,1337
30714,RegionC,2109
30715,RegionD,2396
30716,RegionE,2162
30717,RegionF,252
30718,RegionB,1855
30719,RegionD,1765
30720,RegionB,742
30721,RegionC,952
30722,RegionC,2095
30723,RegionC,1366
30724,RegionF,23
30725,RegionC,1655
30726,RegionB,2139
30727,RegionD,1071
30728,RegionD,443
30729,RegionC,911
30730,RegionF,650
30731,RegionA,1690
30732,RegionB,290
30733,RegionD,2304
30734,RegionE,632
30735,RegionD,1377
30736,RegionC,886
30737,RegionF,432
30738,RegionA,34
30739,RegionD,601
30740,RegionD,1507
30741,RegionE,1579
30742,RegionC,1303
30743,RegionC,2291
30744,RegionA,1437
30745,RegionA,227
30746,RegionB,835
30747,RegionB,170
30748,RegionE,1006
30749,RegionE,312
30750,RegionE,82
30751,RegionA,1181
30752,RegionB,1668
30753,RegionC,443
30754,RegionE,1975
30755,RegionC,2311
30756,RegionF,1183
30757,RegionA,234
30758,RegionA,1750
30759,RegionB,1343
30760,RegionD,58
30761,RegionD,2327
30762,RegionF,909
30763,RegionE,2147
30764,RegionB,1090
30765,RegionA,290
30766,RegionB,1868
30767,RegionB,776
30768,RegionC,1017
30769,RegionF,1984
30770,RegionA,1883
30771,RegionA,2166
30772,RegionB,1687
30773,RegionC,233
30774,RegionE,1905
30775,RegionE,958
30776,RegionF,885
30777,RegionB,432
30778,RegionB,2339
30779,RegionB,1832
30780,RegionC,693
30781,RegionD,1267
30782,RegionE,193
30783,RegionF,176
30784,RegionA,1637
30785,RegionD,1812
30786,RegionC,1196
30787,RegionB,6
30788,RegionF,1892
30789,RegionD,258
30790,RegionB,882
30791,RegionA,1517
30792,RegionD,1631
30793,RegionC,292
30794,RegionE,35
30795,RegionE,384
30796,RegionF,2157
30797,RegionA,998
30798,RegionB,167
30799,RegionB,2046
30800,RegionB,84
30801,RegionC,25
30802,RegionC,575
30803,RegionA,478
30804,RegionA,1621
30805,RegionD,893
30806,RegionD,171
30807,RegionD,392
30808,RegionF,146
30809,RegionE,313
30810,RegionC,279
30811,RegionD,1551
30812,RegionD,802
30813,RegionD,458
30814,RegionC,1564
30815,RegionE,1787
