TaskID,Region,StartHour
16994,RegionE,400
24769,RegionA,400
26293,RegionC,400
37541,RegionB,400
39585,RegionE,400
46782,RegionA,400
47898,RegionA,400
3771,RegionA,401
4601,RegionC,401
30500,RegionE,401
33903,RegionD,401
45332,RegionF,401
46911,RegionD,401
2507,RegionB,402
3565,RegionD,402
7532,RegionB,402
9624,RegionB,402
9904,RegionF,402
12926,RegionD,402
23959,RegionD,402
33585,RegionA,402
569,RegionE,403
12962,RegionA,403
33261,RegionE,403
34010,RegionF,403
42679,RegionC,403
43201,RegionA,403
48216,RegionD,403
7510,RegionA,404
8082,RegionB,404
31954,RegionC,404
32115,RegionA,404
46254,RegionC,404
653,RegionD,405
2792,RegionE,405
5503,RegionA,405
12407,RegionD,405
14913,RegionD,405
17988,RegionB,405
20944,RegionA,405
27262,RegionB,405
48705,RegionB,405
659,RegionD,406
21692,RegionA,406
24634,RegionD,406
25844,RegionA,406
28114,RegionA,406
44980,RegionB,406
10543,RegionC,407
15187,RegionB,407
18199,RegionD,407
26597,RegionE,407
29283,RegionB,407
37488,RegionA,407
38880,RegionB,407
40865,RegionF,407
47673,RegionE,407
14909,RegionA,408
17756,RegionA,408
22513,RegionB,408
29867,RegionB,408
39709,RegionE,408
6471,RegionD,409
7228,RegionA,409
9167,RegionD,409
11170,RegionF,409
17847,RegionF,409
23517,RegionB,409
30528,RegionA,409
41905,RegionC,409
46433,RegionE,409
10511,RegionC,410
15980,RegionB,410
23222,RegionB,410
31634,RegionD,410
41933,RegionE,410
5308,RegionB,411
10962,RegionB,411
13812,RegionE,411
23777,RegionF,411
24366,RegionD,411
29874,RegionC,411
30318,RegionA,411
44875,RegionB,411
5274,RegionA,412
6114,RegionB,412
21097,RegionB,412
22976,RegionE,412
42244,RegionB,412
46926,RegionF,412
30465,RegionC,413
49454,RegionB,413
868,RegionC,414
20540,RegionC,414
29825,RegionF,414
37756,RegionA,414
39836,RegionA,414
42055,RegionC,414
1976,RegionB,415
14196,RegionB,415
17560,RegionA,415
26892,RegionE,415
32291,RegionF,415
39449,RegionA,415
43069,RegionF,415
10476,RegionA,416
11894,RegionB,416
13081,RegionB,416
16964,RegionB,416
18058,RegionA,416
31952,RegionB,416
41193,RegionF,416
1866,RegionD,417
11938,RegionA,417
25750,RegionD,417
26723,RegionA,417
32097,RegionB,417
41301,RegionC,417
42560,RegionB,417
45161,RegionF,417
19,RegionA,418
1467,RegionE,418
17769,RegionA,418
17774,RegionE,418
25456,RegionF,418
31950,RegionF,418
32055,RegionF,418
32379,RegionB,418
36592,RegionD,418
41813,RegionC,418
47946,RegionC,418
1629,RegionC,419
2389,RegionB,419
13800,RegionF,419
15043,RegionC,419
16298,RegionE,419
20193,RegionC,419
22454,RegionB,419
34380,RegionB,419
34386,RegionB,419
46137,RegionD,419
47127,RegionD,419
975,RegionE,420
6216,RegionE,420
14996,RegionB,420
18567,RegionD,420
25608,RegionA,420
28176,RegionD,420
35621,RegionC,420
48480,RegionF,420
1784,RegionA,421
2831,RegionD,421
6150,RegionD,421
7572,RegionC,421
15424,RegionC,421
29911,RegionA,421
39108,RegionA,421
47006,RegionA,421
47750,RegionD,421
14788,RegionD,422
16253,RegionF,422
16553,RegionD,422
17675,RegionD,422
20373,RegionF,422
27370,RegionD,422
34076,RegionA,422
37658,RegionA,422
43555,RegionA,422
43806,RegionB,422
1472,RegionC,423
13157,RegionF,423
18570,RegionA,423
24343,RegionB,423
30168,RegionB,423
35337,RegionB,423
41702,RegionD,423
47861,RegionC,423
185,RegionB,424
730,RegionC,424
7954,RegionD,424
11933,RegionB,424
23413,RegionC,424
25013,RegionB,424
28970,RegionD,424
45297,RegionD,424
5798,RegionA,425
31101,RegionC,425
18122,RegionE,426
18278,RegionD,426
18453,RegionB,426
24880,RegionA,426
25957,RegionB,426
29794,RegionB,426
33671,RegionB,426
45490,RegionA,426
8096,RegionB,427
18843,RegionD,427
24443,RegionC,427
27800,RegionB,427
27813,RegionB,427
29485,RegionA,427
31918,RegionA,427
49999,RegionC,427
7183,RegionA,428
10888,RegionF,428
11610,RegionA,428
26176,RegionD,428
29496,RegionE,428
42980,RegionC,428
46625,RegionA,428
49505,RegionA,428
2233,RegionC,429
24495,RegionB,429
29606,RegionD,429
30139,RegionE,429
34358,RegionA,429
34584,RegionC,429
40145,RegionB,429
48141,RegionB,429
5496,RegionF,430
18304,RegionD,430
26746,RegionD,430
27867,RegionC,430
40075,RegionD,430
40168,RegionD,430
47601,RegionF,430
48719,RegionB,430
49372,RegionF,430
7773,RegionA,431
22107,RegionB,431
371,RegionD,432
3006,RegionB,432
30737,RegionF,432
31187,RegionD,432
47383,RegionD,432
11230,RegionA,433
11897,RegionE,433
12981,RegionA,433
16179,RegionD,433
20767,RegionA,433
23380,RegionC,433
24795,RegionA,433
41558,RegionD,433
43131,RegionC,433
6827,RegionF,434
8437,RegionB,434
12211,RegionD,434
14361,RegionC,434
14972,RegionD,434
20868,RegionC,434
22673,RegionD,434
22951,RegionA,434
41659,RegionA,434
46486,RegionF,434
2331,RegionC,435
10451,RegionB,435
11286,RegionD,435
19662,RegionD,435
26374,RegionE,435
29332,RegionE,435
32630,RegionD,435
38489,RegionE,435
40523,RegionE,435
46146,RegionA,435
48930,RegionC,435
597,RegionA,436
9125,RegionB,436
13162,RegionD,436
14276,RegionC,436
15477,RegionD,436
17904,RegionD,436
21472,RegionC,436
24895,RegionB,436
45081,RegionD,436
48739,RegionB,436
25038,RegionA,437
25905,RegionB,437
38622,RegionA,437
44356,RegionA,437
46111,RegionD,437
1494,RegionF,438
5570,RegionB,438
6433,RegionE,438
9428,RegionC,438
10621,RegionB,438
11137,RegionF,438
40633,RegionD,438
43771,RegionA,438
4025,RegionD,439
8928,RegionA,439
10469,RegionA,439
21109,RegionA,439
31173,RegionC,439
40207,RegionD,439
48645,RegionA,439
6156,RegionD,440
8900,RegionF,440
10156,RegionC,440
14862,RegionE,440
23618,RegionD,440
26167,RegionB,440
36953,RegionD,440
40268,RegionF,440
6792,RegionD,441
8504,RegionD,441
17712,RegionB,441
18457,RegionF,441
27845,RegionA,441
29844,RegionE,441
32906,RegionD,441
37436,RegionB,441
47464,RegionA,441
2130,RegionE,442
4067,RegionA,442
15126,RegionA,442
19058,RegionC,442
27229,RegionA,442
34450,RegionA,442
44963,RegionD,442
47265,RegionD,442
47309,RegionB,442
17710,RegionA,443
30728,RegionD,443
30753,RegionC,443
31656,RegionA,443
33052,RegionF,443
44944,RegionE,443
5004,RegionF,444
9566,RegionC,444
17100,RegionA,444
27149,RegionF,444
38875,RegionD,444
43465,RegionB,444
43493,RegionD,444
44322,RegionA,444
45521,RegionE,444
9779,RegionF,445
9966,RegionC,445
12108,RegionF,445
13210,RegionF,445
21369,RegionE,445
21720,RegionB,445
25796,RegionD,445
30991,RegionD,445
36990,RegionB,445
5968,RegionF,446
26838,RegionD,446
28162,RegionC,446
39195,RegionC,446
48754,RegionD,446
49880,RegionB,446
6714,RegionD,447
8159,RegionF,447
11063,RegionD,447
21348,RegionD,447
25542,RegionA,447
29234,RegionE,447
36904,RegionA,447
42859,RegionF,447
47646,RegionE,447
49888,RegionC,447
1135,RegionA,448
4098,RegionE,448
7738,RegionE,448
10343,RegionF,448
23482,RegionF,448
24446,RegionF,448
24765,RegionC,448
29257,RegionB,448
40716,RegionB,448
48499,RegionE,448
3462,RegionF,449
8751,RegionB,449
15307,RegionD,449
15386,RegionD,449
25537,RegionB,449
29604,RegionB,449
41521,RegionF,449
5641,RegionA,450
15414,RegionF,450
15807,RegionF,450
23173,RegionE,450
33784,RegionC,450
36504,RegionA,450
46270,RegionF,450
6368,RegionF,451
11731,RegionC,451
20959,RegionB,451
23654,RegionA,451
33899,RegionA,451
46462,RegionB,451
46533,RegionA,451
2883,RegionD,452
23502,RegionA,452
23585,RegionD,452
31838,RegionE,452
37482,RegionB,452
40459,RegionA,452
15123,RegionD,453
17433,RegionE,453
20719,RegionD,453
36312,RegionF,453
37706,RegionC,453
40271,RegionC,453
765,RegionD,454
4898,RegionE,454
7617,RegionB,454
25600,RegionE,454
33097,RegionE,454
38244,RegionC,454
39090,RegionB,454
40822,RegionC,454
40958,RegionA,454
917,RegionF,455
3103,RegionA,455
5860,RegionC,455
7812,RegionA,455
13060,RegionA,455
14939,RegionD,455
31948,RegionD,455
5655,RegionB,456
7543,RegionA,456
20150,RegionF,456
25259,RegionE,456
28067,RegionF,456
30391,RegionB,456
30575,RegionB,456
49586,RegionC,456
16804,RegionF,457
45436,RegionE,457
49413,RegionA,457
3830,RegionA,458
12681,RegionB,458
12980,RegionF,458
28536,RegionC,458
30813,RegionD,458
43891,RegionB,458
29912,RegionB,459
30386,RegionC,459
30824,RegionB,459
38158,RegionB,459
49124,RegionA,459
2052,RegionF,460
3882,RegionF,460
4346,RegionD,460
12175,RegionB,460
35463,RegionC,460
49160,RegionD,460
1732,RegionA,461
9423,RegionD,461
16920,RegionD,461
33867,RegionA,461
39240,RegionB,461
43259,RegionF,461
49299,RegionE,461
4216,RegionE,462
15429,RegionB,462
18613,RegionD,462
28382,RegionF,462
36639,RegionD,462
38227,RegionE,462
38817,RegionE,462
5556,RegionA,463
6716,RegionF,463
31525,RegionA,463
40772,RegionE,463
2439,RegionF,464
9359,RegionF,464
10720,RegionB,464
21225,RegionE,464
24236,RegionF,464
24796,RegionB,464
32941,RegionF,464
7004,RegionF,465
18400,RegionB,465
22183,RegionF,465
25712,RegionF,465
47567,RegionD,465
1510,RegionB,466
2235,RegionE,466
14494,RegionD,466
13166,RegionB,467
24386,RegionE,467
29647,RegionE,467
31834,RegionB,467
36249,RegionB,467
42760,RegionF,467
352,RegionE,468
3433,RegionC,468
4124,RegionE,468
15537,RegionD,468
29404,RegionE,468
30160,RegionA,468
43840,RegionC,468
48065,RegionD,468
5069,RegionF,469
13446,RegionF,469
17641,RegionC,469
18916,RegionE,469
24395,RegionA,469
32527,RegionE,469
35530,RegionD,469
38075,RegionD,469
39460,RegionE,469
42857,RegionD,469
44814,RegionA,469
47600,RegionD,469
464,RegionE,470
736,RegionB,470
6135,RegionC,470
14552,RegionD,470
16032,RegionB,470
17350,RegionA,470
20017,RegionD,470
21567,RegionA,470
23554,RegionF,470
28528,RegionB,470
47991,RegionB,470
788,RegionB,471
5619,RegionD,471
9630,RegionB,471
27828,RegionC,471
40391,RegionD,471
49917,RegionF,471
36970,RegionA,472
40602,RegionF,472
40627,RegionD,472
41868,RegionF,472
4037,RegionD,473
5318,RegionE,473
9036,RegionD,473
12484,RegionB,473
30496,RegionB,473
38199,RegionD,473
44933,RegionA,473
501,RegionC,474
2260,RegionD,474
7274,RegionA,474
9270,RegionB,474
28515,RegionB,474
29954,RegionD,474
33302,RegionA,474
34596,RegionB,474
38368,RegionB,474
39325,RegionB,474
39461,RegionF,474
4341,RegionF,475
12521,RegionF,475
14915,RegionF,475
28018,RegionC,475
28516,RegionB,475
2718,RegionC,476
7324,RegionD,476
11475,RegionC,476
15330,RegionA,476
16037,RegionF,476
18041,RegionC,476
26652,RegionB,476
27196,RegionA,476
35669,RegionE,476
40325,RegionD,476
43176,RegionB,476
4435,RegionB,477
6845,RegionD,477
24206,RegionB,477
28314,RegionD,477
33175,RegionD,477
38453,RegionB,477
4324,RegionB,478
4478,RegionE,478
8683,RegionE,478
12131,RegionC,478
21847,RegionD,478
32879,RegionC,478
36455,RegionD,478
36481,RegionD,478
40527,RegionC,478
45130,RegionA,478
33718,RegionC,479
36218,RegionD,479
40623,RegionA,479
46787,RegionE,479
49894,RegionC,479
1634,RegionB,480
20255,RegionF,480
22392,RegionE,480
23085,RegionC,480
31927,RegionB,480
38091,RegionA,480
38361,RegionB,480
44330,RegionB,480
48536,RegionC,480
520,RegionB,481
15035,RegionB,481
16958,RegionB,481
20338,RegionD,481
30203,RegionD,481
33840,RegionA,481
41622,RegionB,481
1592,RegionE,482
2165,RegionA,482
9890,RegionE,482
47758,RegionE,482
3302,RegionC,483
6771,RegionB,483
32832,RegionB,483
47544,RegionB,483
2585,RegionB,484
3654,RegionA,484
6275,RegionD,484
9143,RegionF,484
13782,RegionA,484
19131,RegionD,484
28081,RegionA,484
30009,RegionF,484
37844,RegionC,484
39811,RegionB,484
41917,RegionB,484
42386,RegionE,484
43930,RegionB,484
10410,RegionA,485
23795,RegionD,485
29855,RegionC,485
48252,RegionA,485
1112,RegionD,486
2311,RegionC,486
18729,RegionB,486
30568,RegionB,486
33409,RegionB,486
35829,RegionB,486
37096,RegionC,486
45380,RegionB,486
4001,RegionA,487
8705,RegionB,487
10022,RegionF,487
42245,RegionB,487
8575,RegionB,488
14246,RegionF,488
19259,RegionA,488
22427,RegionA,488
23655,RegionB,488
41043,RegionA,488
47427,RegionB,488
413,RegionA,489
7113,RegionC,489
7502,RegionE,489
18534,RegionD,489
26696,RegionF,489
30305,RegionA,489
46339,RegionC,489
21514,RegionF,490
24010,RegionC,490
26858,RegionD,490
43008,RegionD,490
161,RegionD,491
6233,RegionB,491
10142,RegionB,491
13592,RegionB,491
23767,RegionC,491
26753,RegionD,491
33210,RegionF,491
37500,RegionF,491
43927,RegionE,491
6479,RegionE,492
9908,RegionD,492
13550,RegionE,492
16795,RegionC,492
17607,RegionB,492
20758,RegionD,492
28989,RegionC,492
40416,RegionC,492
2758,RegionD,493
3054,RegionD,493
16158,RegionC,493
21996,RegionC,493
23569,RegionB,493
36941,RegionE,493
40097,RegionF,493
3673,RegionA,494
5114,RegionE,494
12988,RegionA,494
13161,RegionC,494
19627,RegionB,494
22907,RegionB,494
26205,RegionA,494
28290,RegionF,494
30306,RegionB,494
34625,RegionD,494
46171,RegionF,494
47087,RegionC,494
103,RegionE,495
4694,RegionD,495
8701,RegionD,495
22011,RegionD,495
24520,RegionA,495
26962,RegionC,495
27288,RegionA,495
29470,RegionE,495
44372,RegionD,495
2802,RegionB,496
9979,RegionC,496
12450,RegionA,496
16728,RegionB,496
17601,RegionB,496
38189,RegionA,496
6215,RegionD,497
9295,RegionA,497
17811,RegionC,497
18036,RegionD,497
28905,RegionD,497
31247,RegionD,497
42165,RegionA,497
45036,RegionE,497
45989,RegionA,497
43455,RegionE,498
44641,RegionD,498
919,RegionB,499
1174,RegionA,499
4361,RegionF,499
11614,RegionD,499
20934,RegionC,499
21711,RegionF,499
31058,RegionF,499
6173,RegionA,500
19360,RegionD,500
23010,RegionF,500
40272,RegionD,500
45285,RegionE,500
45768,RegionC,500
49879,RegionA,500
1080,RegionE,501
1877,RegionB,501
6621,RegionC,501
11469,RegionD,501
37781,RegionE,501
48854,RegionF,501
6108,RegionB,502
23822,RegionE,502
28976,RegionC,502
42384,RegionD,502
4730,RegionB,503
35373,RegionD,503
38979,RegionC,503
44524,RegionE,503
44939,RegionA,503
7693,RegionF,504
10422,RegionF,504
14073,RegionD,504
14583,RegionB,504
23530,RegionB,504
24960,RegionB,504
25657,RegionC,504
25776,RegionD,504
38465,RegionA,504
42376,RegionB,504
7380,RegionB,505
7856,RegionE,505
22674,RegionE,505
36479,RegionB,505
37282,RegionE,505
2225,RegionB,506
35769,RegionA,506
43180,RegionF,506
46638,RegionA,506
49459,RegionA,506
49769,RegionC,506
2096,RegionD,507
4585,RegionA,507
24524,RegionE,507
25565,RegionC,507
36449,RegionE,507
7451,RegionA,508
16105,RegionB,508
16121,RegionE,508
19191,RegionE,508
33491,RegionE,508
39037,RegionB,508
40940,RegionC,508
963,RegionF,509
6058,RegionD,509
8882,RegionA,509
16971,RegionB,509
31912,RegionA,509
32976,RegionB,509
40405,RegionE,509
41194,RegionA,509
42346,RegionE,509
44473,RegionA,509
8922,RegionB,510
10675,RegionC,510
11572,RegionB,510
29555,RegionE,510
40048,RegionC,510
49783,RegionC,510
7867,RegionC,511
16923,RegionA,511
17426,RegionD,511
23394,RegionC,511
33712,RegionC,511
38335,RegionB,511
43800,RegionC,511
1050,RegionA,512
2892,RegionA,512
6599,RegionA,512
15482,RegionB,512
17855,RegionA,512
31116,RegionE,512
38728,RegionB,512
42496,RegionD,512
45589,RegionA,512
49516,RegionE,512
3991,RegionD,513
11212,RegionB,513
13119,RegionA,513
13375,RegionA,513
24562,RegionD,513
29462,RegionD,513
35897,RegionD,513
49823,RegionD,513
3475,RegionF,514
6017,RegionC,514
19163,RegionC,514
27743,RegionC,514
28177,RegionD,514
30654,RegionB,514
44081,RegionB,514
10728,RegionD,515
21420,RegionD,515
34970,RegionB,515
35842,RegionB,515
42898,RegionF,515
4570,RegionE,516
9197,RegionB,516
17993,RegionA,516
21288,RegionC,516
35277,RegionA,516
43147,RegionF,516
46529,RegionC,516
46594,RegionB,516
2841,RegionB,517
5353,RegionA,517
14738,RegionF,517
15309,RegionF,517
24856,RegionC,517
40123,RegionE,517
47229,RegionA,517
49438,RegionF,517
11449,RegionC,518
15358,RegionC,518
32116,RegionB,518
32638,RegionE,518
35368,RegionF,518
45592,RegionD,518
16286,RegionF,519
18797,RegionD,519
27545,RegionB,519
27682,RegionB,519
27891,RegionA,519
33946,RegionA,519
35848,RegionA,519
14476,RegionF,520
16598,RegionC,520
25232,RegionD,520
29492,RegionA,520
29734,RegionA,520
33604,RegionA,520
37506,RegionF,520
37742,RegionF,520
42120,RegionB,520
3745,RegionA,521
5602,RegionA,521
7000,RegionB,521
8902,RegionB,521
21916,RegionB,521
33481,RegionB,521
38262,RegionA,521
38506,RegionB,521
47675,RegionA,521
207,RegionD,522
329,RegionB,522
3457,RegionA,522
5509,RegionF,522
5811,RegionA,522
6788,RegionF,522
32119,RegionD,522
40236,RegionA,522
45283,RegionC,522
10815,RegionE,523
12279,RegionA,523
27481,RegionD,523
42247,RegionD,523
43467,RegionD,523
48433,RegionD,523
16716,RegionC,524
20265,RegionC,524
36242,RegionB,524
44727,RegionE,524
47441,RegionC,524
1038,RegionB,525
2510,RegionE,525
15492,RegionE,525
19873,RegionE,525
21878,RegionC,525
47206,RegionD,525
5467,RegionD,526
18981,RegionE,526
31198,RegionB,526
6078,RegionD,527
7267,RegionF,527
10400,RegionD,527
13851,RegionD,527
14683,RegionC,527
18167,RegionD,527
20553,RegionC,527
31214,RegionD,527
39654,RegionB,527
49455,RegionC,527
2199,RegionB,528
11771,RegionD,528
40991,RegionB,528
21478,RegionC,529
31919,RegionA,529
6505,RegionE,530
16010,RegionE,530
16665,RegionD,530
19373,RegionC,530
22537,RegionF,530
26074,RegionA,530
48081,RegionA,530
49405,RegionF,530
6619,RegionA,531
13433,RegionF,531
24108,RegionB,531
24839,RegionE,531
35149,RegionD,531
46371,RegionB,531
47728,RegionB,531
49732,RegionE,531
2411,RegionD,532
4605,RegionA,532
9947,RegionC,532
11228,RegionE,532
23832,RegionB,532
29129,RegionE,532
39338,RegionB,532
43766,RegionB,532
2624,RegionA,533
4288,RegionE,533
10416,RegionA,533
26006,RegionD,533
28421,RegionF,533
33655,RegionE,533
39510,RegionC,533
3076,RegionA,534
9053,RegionB,534
19201,RegionB,534
22039,RegionF,534
27776,RegionD,534
34787,RegionC,534
49632,RegionC,534
1076,RegionA,535
10757,RegionA,535
10760,RegionC,535
14819,RegionB,535
22598,RegionA,535
24369,RegionA,535
28207,RegionB,535
36328,RegionB,535
170,RegionA,536
6200,RegionB,536
19602,RegionC,536
35552,RegionA,536
40031,RegionE,536
42887,RegionB,536
46221,RegionC,536
46934,RegionB,536
48776,RegionA,536
18259,RegionD,537
19664,RegionF,537
34544,RegionB,537
35950,RegionD,537
49005,RegionF,537
615,RegionF,538
41390,RegionA,538
6866,RegionE,539
7780,RegionA,539
12656,RegionC,539
19722,RegionD,539
34454,RegionD,539
40519,RegionB,539
46467,RegionA,539
4320,RegionD,540
11024,RegionD,540
14448,RegionD,540
26692,RegionB,540
28033,RegionE,540
34479,RegionC,540
38069,RegionD,540
44513,RegionA,540
2114,RegionC,541
2615,RegionE,541
17987,RegionB,541
19772,RegionB,541
25302,RegionC,541
28687,RegionC,541
41925,RegionD,541
13672,RegionC,542
13787,RegionF,542
14251,RegionD,542
15900,RegionA,542
19340,RegionC,542
23430,RegionA,542
24539,RegionA,542
30491,RegionC,542
31707,RegionE,542
34172,RegionD,542
47367,RegionB,542
47515,RegionE,542
49189,RegionF,542
4645,RegionB,543
7424,RegionF,543
16226,RegionE,543
19428,RegionF,543
20568,RegionD,543
23420,RegionC,543
5710,RegionD,544
7953,RegionD,544
9216,RegionA,544
30706,RegionB,544
34594,RegionF,544
37687,RegionC,544
4300,RegionD,545
6527,RegionA,545
8794,RegionE,545
12567,RegionF,545
15373,RegionD,545
41488,RegionF,545
42506,RegionA,545
47893,RegionC,545
49224,RegionB,545
2359,RegionE,546
4262,RegionE,546
8006,RegionD,546
9463,RegionE,546
16933,RegionD,546
21809,RegionF,546
23653,RegionA,546
36412,RegionA,546
42110,RegionE,546
44859,RegionE,546
48906,RegionE,546
49776,RegionC,546
5719,RegionF,547
31013,RegionA,547
35354,RegionE,547
44873,RegionA,547
1102,RegionA,548
13285,RegionC,548
26228,RegionD,548
38603,RegionA,548
41843,RegionA,548
49728,RegionA,548
16260,RegionF,549
21025,RegionB,549
27931,RegionB,549
32668,RegionB,549
39028,RegionF,549
42986,RegionB,549
2786,RegionE,550
7618,RegionC,550
7758,RegionE,550
21119,RegionD,550
25122,RegionF,550
26607,RegionB,550
31004,RegionD,550
41167,RegionA,550
47401,RegionC,550
2948,RegionC,551
3281,RegionB,551
16706,RegionF,551
17081,RegionA,551
18173,RegionD,551
21017,RegionA,551
25185,RegionD,551
28043,RegionB,551
44762,RegionA,551
44087,RegionA,552
45021,RegionD,552
2848,RegionB,553
24605,RegionA,553
26792,RegionD,553
27580,RegionD,553
30826,RegionC,553
43528,RegionF,553
43559,RegionD,553
45498,RegionB,553
14153,RegionD,554
41172,RegionE,554
2086,RegionA,555
6404,RegionC,555
9514,RegionC,555
10259,RegionA,555
12618,RegionD,555
15850,RegionC,555
22230,RegionA,555
32258,RegionE,555
44609,RegionE,555
45115,RegionF,555
10736,RegionE,556
22335,RegionA,556
24643,RegionF,556
7841,RegionC,557
10376,RegionF,557
16221,RegionA,557
16850,RegionF,557
18732,RegionE,557
21366,RegionB,557
38412,RegionA,557
45072,RegionB,557
1942,RegionA,558
3741,RegionC,558
4188,RegionD,558
16331,RegionE,558
17973,RegionA,558
28076,RegionB,558
30036,RegionA,558
1608,RegionB,559
11465,RegionF,559
14928,RegionF,559
37470,RegionC,559
39707,RegionC,559
44807,RegionF,559
48161,RegionB,559
9345,RegionE,560
12254,RegionB,560
13489,RegionC,560
15329,RegionA,560
15942,RegionC,560
41603,RegionC,560
46834,RegionF,560
46960,RegionA,560
2232,RegionB,561
19756,RegionF,561
24956,RegionD,561
30961,RegionA,561
41191,RegionD,561
44154,RegionC,561
45168,RegionF,561
45381,RegionC,561
49621,RegionE,561
11401,RegionB,562
20532,RegionB,562
21845,RegionB,562
25558,RegionC,562
30212,RegionF,562
30502,RegionA,562
33639,RegionB,562
46812,RegionD,562
10650,RegionD,563
12977,RegionC,563
17370,RegionA,563
21035,RegionF,563
22916,RegionD,563
25918,RegionB,563
30602,RegionB,563
32154,RegionA,563
35316,RegionA,563
36778,RegionF,563
38045,RegionA,563
48468,RegionA,563
49511,RegionA,563
49955,RegionE,563
1597,RegionD,564
4529,RegionD,564
11122,RegionD,564
14165,RegionD,564
15805,RegionD,564
18152,RegionB,564
25967,RegionE,564
38852,RegionA,564
46240,RegionC,564
48860,RegionE,564
43121,RegionF,565
47494,RegionD,565
49566,RegionC,565
13118,RegionF,566
14117,RegionB,566
15522,RegionC,566
17477,RegionC,566
30849,RegionA,566
32309,RegionD,566
34517,RegionB,566
48799,RegionC,566
3784,RegionF,567
6137,RegionD,567
22670,RegionA,567
30107,RegionF,567
34383,RegionE,567
37648,RegionD,567
40688,RegionA,567
43626,RegionF,567
910,RegionE,568
14843,RegionF,568
15567,RegionB,568
20608,RegionE,568
25938,RegionB,568
28056,RegionB,568
35142,RegionC,568
38003,RegionD,568
49747,RegionA,568
3471,RegionB,569
26793,RegionD,569
32235,RegionB,569
47697,RegionC,569
5834,RegionC,570
11001,RegionB,570
19940,RegionF,570
35613,RegionB,570
42057,RegionD,570
49442,RegionD,570
15637,RegionF,571
23125,RegionC,571
24950,RegionE,571
25344,RegionE,571
36476,RegionF,571
41800,RegionC,571
1720,RegionB,572
5454,RegionD,572
7008,RegionC,572
7179,RegionD,572
9044,RegionF,572
14721,RegionB,572
21271,RegionF,572
27790,RegionD,572
38884,RegionF,572
43094,RegionE,572
49104,RegionA,572
2531,RegionF,573
5854,RegionD,573
7594,RegionE,573
18055,RegionD,573
35307,RegionD,573
43480,RegionD,573
47174,RegionE,573
15491,RegionD,574
26036,RegionB,574
27600,RegionD,574
37608,RegionC,574
47022,RegionD,574
2333,RegionE,575
4198,RegionA,575
7855,RegionD,575
17790,RegionB,575
24284,RegionB,575
27425,RegionA,575
29085,RegionA,575
34170,RegionB,575
37374,RegionE,575
39922,RegionB,575
42255,RegionF,575
42597,RegionA,575
12806,RegionB,576
14107,RegionD,576
14637,RegionC,576
22603,RegionF,576
29892,RegionA,576
37172,RegionF,576
46591,RegionF,576
22479,RegionA,577
36562,RegionA,577
40610,RegionA,577
3111,RegionB,578
5849,RegionE,578
12312,RegionA,578
15928,RegionB,578
28734,RegionD,578
30136,RegionB,578
41909,RegionA,578
42066,RegionA,578
1595,RegionB,579
7214,RegionF,579
31842,RegionC,579
40025,RegionF,579
49430,RegionD,579
4323,RegionA,580
5776,RegionD,580
17389,RegionA,580
21373,RegionC,580
26724,RegionA,580
30848,RegionF,580
40925,RegionA,580
6640,RegionB,581
11869,RegionD,581
13016,RegionC,581
15453,RegionF,581
29699,RegionD,581
45792,RegionA,581
467,RegionB,582
1655,RegionC,582
18445,RegionA,582
27497,RegionA,582
35119,RegionA,582
38052,RegionA,582
40715,RegionA,582
49403,RegionD,582
10262,RegionD,583
12642,RegionB,583
19388,RegionE,583
21117,RegionC,583
31639,RegionC,583
36045,RegionA,583
42957,RegionF,583
47679,RegionE,583
47910,RegionA,583
47941,RegionD,583
5244,RegionD,584
8166,RegionA,584
11458,RegionF,584
12514,RegionF,584
18210,RegionB,584
18276,RegionB,584
46554,RegionB,584
47913,RegionC,584
17823,RegionB,585
41443,RegionA,585
2177,RegionA,586
6722,RegionF,586
8477,RegionC,586
40431,RegionE,586
45968,RegionF,586
46271,RegionA,586
30585,RegionE,587
1073,RegionD,588
6974,RegionB,588
18884,RegionF,588
26513,RegionA,588
29551,RegionA,588
34515,RegionF,588
36149,RegionA,588
38793,RegionA,588
43026,RegionC,588
4682,RegionF,589
1116,RegionB,590
8013,RegionD,590
18698,RegionD,590
20472,RegionA,590
35110,RegionD,590
8694,RegionC,591
8948,RegionB,591
9430,RegionD,591
14390,RegionE,591
17271,RegionA,591
24019,RegionE,591
24851,RegionD,591
35797,RegionB,591
41044,RegionB,591
674,RegionE,592
10674,RegionB,592
20789,RegionC,592
28362,RegionF,592
38063,RegionE,592
44458,RegionD,592
2812,RegionE,593
3738,RegionF,593
4220,RegionC,593
5392,RegionA,593
7585,RegionC,593
38942,RegionE,593
41994,RegionA,593
42242,RegionF,593
42746,RegionE,593
47556,RegionA,593
4448,RegionB,594
6172,RegionA,594
7782,RegionC,594
9858,RegionF,594
32013,RegionC,594
37795,RegionF,594
39299,RegionB,594
45014,RegionC,594
2380,RegionF,595
49788,RegionB,595
5980,RegionE,596
10825,RegionB,596
12892,RegionC,596
14978,RegionC,596
17525,RegionE,596
25984,RegionB,596
39292,RegionA,596
39353,RegionC,596
40690,RegionB,596
47559,RegionC,596
48153,RegionA,596
4293,RegionD,597
7950,RegionA,597
30830,RegionA,597
38748,RegionB,597
39703,RegionE,597
15188,RegionC,598
16656,RegionB,598
21608,RegionB,598
